Date,Product,Channel,Platform,Spend,Lead,Clicks,Impressions,CPL,CTR,Conversion_Rate
2025-04-05,Sucrose,Facebook,Lead Web,30.4,0.0,0.0,3985,30.4,0.0,0.0
2025-04-05,Sucrose,Google,Lead Web,131.94,10.13,343.0,83595,13.02467917077986,0.41031162150846345,2.9533527696793005
2025-04-06,Dairy,Facebook,Lead Form,10.6,1.0,0.0,510,10.6,0.0,100.0
2025-04-06,Dairy,Facebook,Lead Web,45.59,0.0,0.0,7607,45.59,0.0,0.0
2025-04-06,Dairy,Google,Lead Web,98.15,6.109999999999999,166.0,64566,16.063829787234045,0.25710126072545925,3.6807228915662646
2025-04-06,Life,Facebook,Lead Form,272.82,19.0,0.0,16421,14.358947368421052,0.0,1900.0
2025-04-06,Life,Facebook,Lead Web,65.97,0.0,0.0,4333,65.97,0.0,0.0
2025-04-06,Life,Google,Lead Form,53.16,0.0,20.0,357,53.16,5.602240896358544,0.0
2025-04-06,Life,Google,Lead Web,127.47,14.05,103.0,9885,9.072597864768683,1.0419828022255944,13.640776699029129
2025-04-06,Life,Google,Other,78.21,2.0,52.0,449,39.105,11.58129175946548,3.8461538461538463
2025-04-06,Sucrose,Facebook,Lead Form,295.82,18.0,0.0,34289,16.434444444444445,0.0,1800.0
2025-04-06,Sucrose,Facebook,Lead Web,58.53,0.0,0.0,8218,58.53,0.0,0.0
2025-04-06,Sucrose,Google,Lead Web,477.7,38.01,1115.0,275583,12.567745330176269,0.4045968002380408,3.4089686098654703
2025-04-07,Dairy,Facebook,Lead Form,10.79,3.0,0.0,465,3.5966666666666662,0.0,300.0
2025-04-07,Dairy,Facebook,Lead Web,55.27,0.0,0.0,8299,55.27,0.0,0.0
2025-04-07,Dairy,Google,Lead Web,437.68,18.740000000000002,1132.0,530747,23.355389541088577,0.21328429553063888,1.6554770318021204
2025-04-07,Life,Facebook,Lead Form,214.36,12.0,0.0,17292,17.863333333333333,0.0,1200.0
2025-04-07,Life,Facebook,Lead Web,54.22,0.0,0.0,4064,54.22,0.0,0.0
2025-04-07,Life,Google,Lead Form,62.91,2.0,23.0,345,31.455,6.666666666666667,8.695652173913043
2025-04-07,Life,Google,Lead Web,224.0,5.01,101.0,6601,44.71057884231537,1.5300712013331312,4.96039603960396
2025-04-07,Life,Google,Other,65.13,3.0,43.0,507,21.709999999999997,8.481262327416173,6.976744186046512
2025-04-07,Sucrose,Facebook,Lead Form,282.36,10.0,0.0,35201,28.236,0.0,1000.0
2025-04-07,Sucrose,Facebook,Lead Web,55.91,0.0,0.0,7942,55.91,0.0,0.0
2025-04-07,Sucrose,Google,Lead Web,460.78,36.78,676.0,132870,12.52800435019032,0.5087679686912019,5.440828402366864
2025-04-08,Dairy,Facebook,Lead Form,17.18,3.0,0.0,902,5.726666666666667,0.0,300.0
2025-04-08,Dairy,Facebook,Lead Web,55.85,0.0,0.0,9350,55.85,0.0,0.0
2025-04-08,Dairy,Google,Lead Web,401.39,14.39,1061.0,441464,27.893676164002777,0.2403366978960912,1.3562676720075402
2025-04-08,Life,Facebook,Lead Form,240.5,16.0,0.0,18976,15.03125,0.0,1600.0
2025-04-08,Life,Facebook,Lead Web,82.77,0.0,0.0,5688,82.77,0.0,0.0
2025-04-08,Life,Google,Lead Form,128.49,7.0,31.0,356,18.35571428571429,8.707865168539326,22.58064516129032
2025-04-08,Life,Google,Lead Web,299.84,14.07,241.0,23991,21.310589907604832,1.0045433704305782,5.838174273858921
2025-04-08,Life,Google,Other,75.96000000000001,1.0,49.0,465,75.96000000000001,10.53763440860215,2.0408163265306123
2025-04-08,Sucrose,Facebook,Lead Form,292.63,22.0,0.0,36363,13.301363636363636,0.0,2200.0
2025-04-08,Sucrose,Facebook,Lead Web,54.35,0.0,0.0,7214,54.35,0.0,0.0
2025-04-08,Sucrose,Google,Lead Web,303.65,19.32,584.0,126609,15.71687370600414,0.4612626274593433,3.308219178082192
2025-04-09,Dairy,Facebook,Lead Form,22.87,3.0,0.0,1085,7.623333333333334,0.0,300.0
2025-04-09,Dairy,Facebook,Lead Web,45.89,0.0,0.0,6198,45.89,0.0,0.0
2025-04-09,Dairy,Google,Lead Web,449.12,29.939999999999998,1071.0,295577,15.000668002672011,0.3623421308153206,2.795518207282913
2025-04-09,Life,Facebook,Lead Form,320.71,14.0,0.0,23278,22.907857142857143,0.0,1400.0
2025-04-09,Life,Facebook,Lead Web,73.37,0.0,0.0,6410,73.37,0.0,0.0
2025-04-09,Life,Google,Lead Form,111.13,3.0,29.0,487,37.04333333333333,5.95482546201232,10.344827586206897
2025-04-09,Life,Google,Lead Web,221.99,14.12,275.0,33515,15.721671388101985,0.8205281217365359,5.134545454545454
2025-04-09,Life,Google,Other,91.96000000000001,5.0,66.0,542,18.392000000000003,12.177121771217712,7.575757575757576
2025-04-09,Sucrose,Facebook,Lead Form,268.19,16.0,0.0,29506,16.761875,0.0,1600.0
2025-04-09,Sucrose,Facebook,Lead Web,60.12,0.0,0.0,8427,60.12,0.0,0.0
2025-04-09,Sucrose,Google,Lead Web,358.49,23.17,602.0,112596,15.472162278808804,0.5346548722867598,3.8488372093023258
2025-04-10,Dairy,Facebook,Lead Form,78.91,6.0,0.0,5552,13.151666666666666,0.0,600.0
2025-04-10,Dairy,Facebook,Lead Web,66.85,0.0,0.0,9136,66.85,0.0,0.0
2025-04-10,Dairy,Google,Lead Web,375.95000000000005,18.45,1060.0,455955,20.376693766937674,0.23247908236558434,1.7405660377358492
2025-04-10,Life,Facebook,Lead Form,316.1,16.0,0.0,24473,19.75625,0.0,1600.0
2025-04-10,Life,Facebook,Lead Web,75.31,0.0,0.0,5967,75.31,0.0,0.0
2025-04-10,Life,Google,Lead Form,89.85,6.0,28.0,372,14.975,7.526881720430108,21.428571428571427
2025-04-10,Life,Google,Lead Web,236.61,4.0,187.0,17265,59.1525,1.083116130900666,2.13903743315508
2025-04-10,Life,Google,Other,70.22,1.0,52.0,580,70.22,8.96551724137931,1.9230769230769231
2025-04-10,Sucrose,Facebook,Lead Form,248.3,11.0,0.0,31899,22.572727272727274,0.0,1100.0
2025-04-10,Sucrose,Facebook,Lead Web,45.75,0.0,0.0,6854,45.75,0.0,0.0
2025-04-10,Sucrose,Google,Lead Web,349.32,27.8,988.0,192541,12.56546762589928,0.5131374616315486,2.813765182186235
2025-04-11,Dairy,Facebook,Lead Form,82.27,3.0,0.0,4673,27.423333333333332,0.0,300.0
2025-04-11,Dairy,Facebook,Lead Web,66.14,0.0,0.0,10174,66.14,0.0,0.0
2025-04-11,Dairy,Google,Lead Web,305.2,15.34,406.0,185091,19.895697522816167,0.21935156220453722,3.778325123152709
2025-04-11,Life,Facebook,Lead Form,339.89,27.0,0.0,23021,12.588518518518518,0.0,2700.0
2025-04-11,Life,Facebook,Lead Web,73.98,0.0,0.0,5333,73.98,0.0,0.0
2025-04-11,Life,Google,Lead Form,92.0,2.0,25.0,420,46.0,5.952380952380952,8.0
2025-04-11,Life,Google,Lead Web,214.91,11.07,219.0,24234,19.413730803974705,0.9036890319385987,5.054794520547945
2025-04-11,Life,Google,Other,90.61000000000001,6.0,64.0,638,15.101666666666668,10.031347962382444,9.375
2025-04-11,Sucrose,Facebook,Lead Form,264.68,15.0,0.0,28475,17.645333333333333,0.0,1500.0
2025-04-11,Sucrose,Facebook,Lead Web,47.8,0.0,0.0,7085,47.8,0.0,0.0
2025-04-11,Sucrose,Google,Lead Web,351.35,34.31,697.0,126220,10.240454677936462,0.5522104262398986,4.9225251076040175
2025-04-12,Dairy,Facebook,Lead Form,69.79,8.0,0.0,3716,8.72375,0.0,800.0
2025-04-12,Dairy,Facebook,Lead Web,74.46,0.0,0.0,11820,74.46,0.0,0.0
2025-04-12,Dairy,Google,Lead Web,300.38,17.12,485.0,134455,17.54556074766355,0.3607154810159533,3.5298969072164947
2025-04-12,Life,Facebook,Lead Form,371.33,27.0,0.0,23826,13.752962962962963,0.0,2700.0
2025-04-12,Life,Facebook,Lead Web,112.45,0.0,0.0,9795,112.45,0.0,0.0
2025-04-12,Life,Google,Lead Form,37.33,15.0,20.0,228,2.4886666666666666,8.771929824561402,75.0
2025-04-12,Life,Google,Lead Web,179.43,12.98,154.0,21956,13.823574730354391,0.7014028056112225,8.428571428571429
2025-04-12,Life,Google,Other,75.64,1.0,48.0,375,75.64,12.8,2.083333333333333
2025-04-12,Sucrose,Facebook,Lead Form,297.2,18.0,0.0,30179,16.51111111111111,0.0,1800.0
2025-04-12,Sucrose,Facebook,Lead Web,49.55,0.0,0.0,6523,49.55,0.0,0.0
2025-04-12,Sucrose,Google,Lead Web,329.5,24.97,837.0,166998,13.195835002002404,0.5012036072288291,2.983273596176822
2025-04-13,Dairy,Facebook,Lead Form,192.44,13.0,0.0,13536,14.803076923076922,0.0,1300.0
2025-04-13,Dairy,Facebook,Lead Web,74.66,0.0,0.0,10751,74.66,0.0,0.0
2025-04-13,Dairy,Google,Lead Web,375.75,14.85,769.0,186899,25.303030303030305,0.41145217470398454,1.9310793237971393
2025-04-13,Life,Facebook,Lead Form,399.34,24.0,0.0,25656,16.639166666666664,0.0,2400.0
2025-04-13,Life,Facebook,Lead Web,107.25,0.0,0.0,8478,107.25,0.0,0.0
2025-04-13,Life,Google,Lead Form,30.93,4.0,20.0,354,7.7325,5.649717514124294,20.0
2025-04-13,Life,Google,Lead Web,223.6,17.12,266.0,40050,13.060747663551401,0.6641697877652935,6.436090225563911
2025-04-13,Life,Google,Other,79.65,6.0,56.0,468,13.275,11.965811965811966,10.714285714285714
2025-04-13,Sucrose,Facebook,Lead Form,307.24,16.0,0.0,31997,19.2025,0.0,1600.0
2025-04-13,Sucrose,Facebook,Lead Web,30.79,0.0,0.0,3609,30.79,0.0,0.0
2025-04-13,Sucrose,Google,Lead Web,288.28,24.61,633.0,130569,11.713937423811458,0.48480113962732346,3.8878357030015795
2025-04-14,Dairy,Facebook,Lead Form,208.8,7.0,0.0,17859,29.82857142857143,0.0,700.0
2025-04-14,Dairy,Facebook,Lead Web,73.25,0.0,0.0,11666,73.25,0.0,0.0
2025-04-14,Dairy,Google,Lead Web,361.40000000000003,27.3,668.0,176049,13.238095238095239,0.3794398150514913,4.08682634730539
2025-04-14,Life,Facebook,Lead Form,362.08,19.0,0.0,23904,19.056842105263158,0.0,1900.0
2025-04-14,Life,Facebook,Lead Web,54.39,0.0,0.0,3975,54.39,0.0,0.0
2025-04-14,Life,Google,Lead Form,92.53,6.0,31.0,463,15.421666666666667,6.695464362850973,19.35483870967742
2025-04-14,Life,Google,Lead Web,296.23,14.33,282.0,32866,20.67201674808095,0.8580295746364024,5.081560283687944
2025-04-14,Life,Google,Other,104.48,2.0,78.0,623,52.24,12.520064205457466,2.564102564102564
2025-04-14,Sucrose,Facebook,Lead Form,293.06,20.0,0.0,32396,14.653,0.0,2000.0
2025-04-14,Sucrose,Facebook,Lead Web,20.8,0.0,0.0,2724,20.8,0.0,0.0
2025-04-14,Sucrose,Google,Lead Web,290.08,16.51,606.0,123392,17.569957601453662,0.4911177385892116,2.7244224422442245
2025-04-15,Dairy,Facebook,Lead Form,298.15,15.0,0.0,25425,19.876666666666665,0.0,1500.0
2025-04-15,Dairy,Facebook,Lead Web,73.3,0.0,0.0,10654,73.3,0.0,0.0
2025-04-15,Dairy,Google,Lead Web,360.23,20.39,856.0,213029,17.66699362432565,0.40182322594576325,2.3820093457943927
2025-04-15,Life,Facebook,Lead Form,359.73,22.0,0.0,23007,16.351363636363637,0.0,2200.0
2025-04-15,Life,Facebook,Lead Web,79.48,0.0,0.0,7035,79.48,0.0,0.0
2025-04-15,Life,Google,Lead Form,72.46,0.0,24.0,508,72.46,4.724409448818897,0.0
2025-04-15,Life,Google,Lead Web,276.71,16.59,239.0,28814,16.679324894514767,0.8294579024085514,6.941422594142259
2025-04-15,Life,Google,Other,71.89,0.0,46.0,545,71.89,8.440366972477065,0.0
2025-04-15,Sucrose,Facebook,Lead Form,272.45,29.0,0.0,31339,9.394827586206896,0.0,2900.0
2025-04-15,Sucrose,Facebook,Lead Web,45.79,0.0,0.0,6926,45.79,0.0,0.0
2025-04-15,Sucrose,Google,Lead Web,284.16,23.75,653.0,123990,11.964631578947369,0.5266553754335027,3.637059724349158
2025-04-16,Dairy,Facebook,Lead Form,467.1,35.0,0.0,39000,13.345714285714287,0.0,3500.0
2025-04-16,Dairy,Facebook,Lead Web,68.88,0.0,0.0,10430,68.88,0.0,0.0
2025-04-16,Dairy,Google,Lead Web,364.9,5.69,907.0,242750,64.13005272407732,0.3736354273944387,0.627342888643881
2025-04-16,Life,Facebook,Lead Form,351.53999999999996,8.0,0.0,23346,43.942499999999995,0.0,800.0
2025-04-16,Life,Facebook,Lead Web,73.53,0.0,0.0,6215,73.53,0.0,0.0
2025-04-16,Life,Google,Lead Form,66.5,5.0,24.0,531,13.3,4.519774011299435,20.833333333333336
2025-04-16,Life,Google,Lead Web,307.34,9.01,272.0,37426,34.11098779134295,0.7267674878426762,3.3125
2025-04-16,Life,Google,Other,88.66000000000001,0.0,53.0,547,88.66000000000001,9.689213893967093,0.0
2025-04-16,Sucrose,Facebook,Lead Form,285.61,19.0,0.0,38929,15.032105263157895,0.0,1900.0
2025-04-16,Sucrose,Facebook,Lead Web,39.65,0.0,0.0,5418,39.65,0.0,0.0
2025-04-16,Sucrose,Google,Lead Web,281.91,17.29,690.0,133281,16.3048004626952,0.5177031985054135,2.505797101449275
2025-04-17,Dairy,Facebook,Lead Form,443.71000000000004,14.0,0.0,36945,31.69357142857143,0.0,1400.0
2025-04-17,Dairy,Facebook,Lead Web,71.89,0.0,0.0,10760,71.89,0.0,0.0
2025-04-17,Dairy,Google,Lead Web,332.92999999999995,12.49,721.0,192522,26.655724579663726,0.3745026542421126,1.7323162274618584
2025-04-17,Life,Facebook,Lead Form,360.12,16.0,0.0,24238,22.5075,0.0,1600.0
2025-04-17,Life,Facebook,Lead Web,86.95,0.0,0.0,6520,86.95,0.0,0.0
2025-04-17,Life,Google,Lead Form,38.0,0.0,15.0,509,38.0,2.9469548133595285,0.0
2025-04-17,Life,Google,Lead Web,243.04,13.09,237.0,32961,18.566844919786096,0.7190315827796487,5.523206751054852
2025-04-17,Life,Google,Other,83.44,1.0,57.0,625,83.44,9.120000000000001,1.7543859649122806
2025-04-17,Sucrose,Facebook,Lead Form,284.83,18.0,0.0,41162,15.823888888888888,0.0,1800.0
2025-04-17,Sucrose,Facebook,Lead Web,44.9,0.0,0.0,6548,44.9,0.0,0.0
2025-04-17,Sucrose,Google,Lead Web,281.19,10.83,624.0,143659,25.96398891966759,0.43436192650651895,1.735576923076923
2025-04-18,Dairy,Facebook,Lead Form,488.09000000000003,8.0,0.0,41026,61.011250000000004,0.0,800.0
2025-04-18,Dairy,Facebook,Lead Web,69.87,0.0,0.0,10407,69.87,0.0,0.0
2025-04-18,Dairy,Google,Lead Web,151.27,10.64,395.0,100089,14.217105263157896,0.39464876260128484,2.6936708860759495
2025-04-18,Life,Facebook,Lead Form,355.34000000000003,23.0,0.0,24882,15.449565217391307,0.0,2300.0
2025-04-18,Life,Facebook,Lead Web,181.75,0.0,0.0,11184,181.75,0.0,0.0
2025-04-18,Life,Google,Lead Form,90.85,3.0,26.0,608,30.28333333333333,4.276315789473684,11.538461538461538
2025-04-18,Life,Google,Lead Web,334.87,14.63,508.0,133219,22.88926862611073,0.3813269878921175,2.87992125984252
2025-04-18,Life,Google,Other,105.7,4.0,73.0,641,26.425,11.388455538221528,5.47945205479452
2025-04-18,Sucrose,Facebook,Lead Form,320.09,14.0,0.0,36700,22.863571428571426,0.0,1400.0
2025-04-18,Sucrose,Facebook,Lead Web,94.22,0.0,0.0,12984,94.22,0.0,0.0
2025-04-18,Sucrose,Google,Lead Web,265.78,17.13,662.0,134920,15.515469935785172,0.4906611325229766,2.5876132930513593
2025-04-19,Dairy,Facebook,Lead Form,426.17999999999995,16.0,0.0,33897,26.636249999999997,0.0,1600.0
2025-04-19,Dairy,Facebook,Lead Web,73.13,0.0,0.0,9837,73.13,0.0,0.0
2025-04-19,Dairy,Google,Lead Web,103.81,6.35,194.0,38368,16.348031496062994,0.505629691409508,3.2731958762886593
2025-04-19,Life,Facebook,Lead Form,360.07,19.0,0.0,27604,18.951052631578946,0.0,1900.0
2025-04-19,Life,Facebook,Lead Web,204.87,0.0,0.0,11282,204.87,0.0,0.0
2025-04-19,Life,Google,Lead Form,156.57,7.0,42.0,620,22.367142857142856,6.774193548387098,16.666666666666664
2025-04-19,Life,Google,Lead Web,276.82,14.02,286.0,57834,19.744650499286735,0.49451879517238995,4.902097902097902
2025-04-19,Life,Google,Other,119.35,3.0,73.0,611,39.78333333333333,11.947626841243862,4.10958904109589
2025-04-19,Sucrose,Facebook,Lead Form,374.17,19.0,0.0,47722,19.693157894736842,0.0,1900.0
2025-04-19,Sucrose,Facebook,Lead Web,55.57,0.0,0.0,5714,55.57,0.0,0.0
2025-04-19,Sucrose,Google,Lead Web,273.3,16.04,597.0,117605,17.038653366583542,0.5076314782534755,2.6867671691792294
2025-04-20,Dairy,Facebook,Lead Form,317.87,8.0,0.0,20484,39.73375,0.0,800.0
2025-04-20,Dairy,Facebook,Lead Web,72.29,0.0,0.0,7965,72.29,0.0,0.0
2025-04-20,Dairy,Google,Lead Web,81.21000000000001,1.5,143.0,22203,54.14000000000001,0.6440571093996307,1.048951048951049
2025-04-20,Life,Facebook,Lead Form,364.41,19.0,0.0,24327,19.179473684210528,0.0,1900.0
2025-04-20,Life,Facebook,Lead Web,149.77,0.0,0.0,7882,149.77,0.0,0.0
2025-04-20,Life,Google,Lead Form,127.38,10.0,36.0,565,12.738,6.371681415929204,27.77777777777778
2025-04-20,Life,Google,Lead Web,271.36,12.28,359.0,41685,22.097719869706843,0.8612210627323977,3.420612813370473
2025-04-20,Life,Google,Other,61.41,2.0,41.0,508,30.705,8.070866141732283,4.878048780487805
2025-04-20,Sucrose,Facebook,Lead Form,382.97,22.0,0.0,55253,17.407727272727275,0.0,2200.0
2025-04-20,Sucrose,Facebook,Lead Web,19.67,0.0,0.0,1916,19.67,0.0,0.0
2025-04-20,Sucrose,Google,Lead Web,270.44,6.36,681.0,145424,42.52201257861635,0.4682858400264055,0.9339207048458151
2025-04-21,Dairy,Facebook,Lead Form,291.23,19.0,0.0,20639,15.327894736842106,0.0,1900.0
2025-04-21,Dairy,Facebook,Lead Web,59.95,0.0,0.0,8225,59.95,0.0,0.0
2025-04-21,Dairy,Google,Lead Web,106.05000000000001,7.2,180.0,19928,14.729166666666668,0.9032517061421117,4.0
2025-04-21,Life,Facebook,Lead Form,367.31,12.0,0.0,24019,30.609166666666667,0.0,1200.0
2025-04-21,Life,Facebook,Lead Web,102.71,0.0,0.0,7059,102.71,0.0,0.0
2025-04-21,Life,Google,Lead Form,79.56,10.0,39.0,835,7.956,4.6706586826347305,25.64102564102564
2025-04-21,Life,Google,Lead Web,297.03,8.12,255.0,28359,36.580049261083744,0.8991854437744631,3.1843137254901963
2025-04-21,Life,Google,Other,34.64,1.0,25.0,237,34.64,10.548523206751055,4.0
2025-04-21,Sucrose,Facebook,Lead Form,372.38,27.0,0.0,52176,13.791851851851852,0.0,2700.0
2025-04-21,Sucrose,Facebook,Lead Web,39.81,0.0,0.0,5442,39.81,0.0,0.0
2025-04-21,Sucrose,Google,Lead Web,229.28,11.18,514.0,117179,20.50805008944544,0.43864514972819363,2.1750972762645917
2025-04-22,Dairy,Facebook,Lead Form,317.55,20.0,0.0,23098,15.877500000000001,0.0,2000.0
2025-04-22,Dairy,Facebook,Lead Web,62.4,0.0,0.0,6372,62.4,0.0,0.0
2025-04-22,Dairy,Google,Lead Web,137.58,10.6,192.0,25643,12.97924528301887,0.7487423468392934,5.520833333333333
2025-04-22,Life,Facebook,Lead Form,310.02,13.0,0.0,15756,23.847692307692306,0.0,1300.0
2025-04-22,Life,Facebook,Lead Web,104.32,0.0,0.0,7236,104.32,0.0,0.0
2025-04-22,Life,Google,Lead Form,134.52,6.0,44.0,768,22.42,5.729166666666666,13.636363636363635
2025-04-22,Life,Google,Lead Web,300.45,8.42,418.0,101770,35.68289786223278,0.41073007762601943,2.014354066985646
2025-04-22,Life,Google,Other,2.97,0.0,3.0,26,2.97,11.538461538461538,0.0
2025-04-22,Sucrose,Facebook,Lead Form,699.21,48.0,0.0,93134,14.566875000000001,0.0,4800.0
2025-04-22,Sucrose,Facebook,Lead Web,21.46,0.0,0.0,2795,21.46,0.0,0.0
2025-04-22,Sucrose,Google,Lead Web,230.04,18.15,597.0,139436,12.674380165289257,0.42815341805559537,3.0402010050251254
2025-04-23,Dairy,Facebook,Lead Form,523.1800000000001,21.0,0.0,41069,24.913333333333338,0.0,2100.0
2025-04-23,Dairy,Facebook,Lead Web,73.66,0.0,0.0,9265,73.66,0.0,0.0
2025-04-23,Dairy,Google,Lead Web,102.15,4.08,118.0,23267,25.036764705882355,0.5071560579361327,3.457627118644068
2025-04-23,Life,Facebook,Lead Form,241.99,12.0,0.0,12160,20.165833333333335,0.0,1200.0
2025-04-23,Life,Facebook,Lead Web,115.85,0.0,0.0,7754,115.85,0.0,0.0
2025-04-23,Life,Google,Lead Form,83.82,3.0,25.0,619,27.939999999999998,4.038772213247173,12.0
2025-04-23,Life,Google,Lead Web,271.74,15.54,223.0,23428,17.486486486486488,0.9518524842069319,6.968609865470851
2025-04-23,Life,Google,Other,2.3200000000000003,0.0,3.0,97,2.3200000000000003,3.0927835051546393,0.0
2025-04-23,Sucrose,Facebook,Lead Form,931.45,67.0,0.0,111507,13.90223880597015,0.0,6700.0
2025-04-23,Sucrose,Facebook,Lead Web,9.3,0.0,0.0,1254,9.3,0.0,0.0
2025-04-23,Sucrose,Google,Lead Web,256.97,17.12,440.0,102031,15.009929906542057,0.4312414854308984,3.8909090909090915
2025-04-24,Dairy,Facebook,Lead Form,548.9200000000001,22.0,0.0,35164,24.950909090909093,0.0,2200.0
2025-04-24,Dairy,Facebook,Lead Web,96.88,0.0,0.0,13565,96.88,0.0,0.0
2025-04-24,Dairy,Google,Lead Web,108.97999999999999,3.35,168.0,33857,32.53134328358209,0.49620462533597187,1.9940476190476193
2025-04-24,Life,Facebook,Lead Form,292.87,12.0,0.0,11564,24.405833333333334,0.0,1200.0
2025-04-24,Life,Facebook,Lead Web,178.37,0.0,0.0,12149,178.37,0.0,0.0
2025-04-24,Life,Google,Lead Form,153.42,3.0,27.0,549,51.13999999999999,4.918032786885246,11.11111111111111
2025-04-24,Life,Google,Lead Web,297.44,12.83,263.0,40487,23.18316445830086,0.6495912268135451,4.878326996197719
2025-04-24,Life,Google,Other,3.74,2.0,4.0,57,1.87,7.017543859649122,50.0
2025-04-24,Sucrose,Facebook,Lead Form,948.85,52.0,0.0,98135,18.247115384615384,0.0,5200.0
2025-04-24,Sucrose,Facebook,Lead Web,15.24,0.0,0.0,1810,15.24,0.0,0.0
2025-04-24,Sucrose,Google,Lead Web,233.39,17.18,698.0,183007,13.58498253783469,0.3814061757200544,2.4613180515759314
2025-04-25,Dairy,Facebook,Lead Form,511.14,19.0,0.0,30753,26.902105263157893,0.0,1900.0
2025-04-25,Dairy,Facebook,Lead Web,130.81,0.0,0.0,14046,130.81,0.0,0.0
2025-04-25,Dairy,Google,Lead Web,116.53,6.23,154.0,30707,18.70465489566613,0.5015143126974306,4.045454545454546
2025-04-25,Life,Facebook,Lead Form,239.9,9.0,0.0,8747,26.655555555555555,0.0,900.0
2025-04-25,Life,Facebook,Lead Web,167.86,0.0,0.0,11538,167.86,0.0,0.0
2025-04-25,Life,Google,Lead Form,57.71,4.0,21.0,410,14.4275,5.121951219512195,19.047619047619047
2025-04-25,Life,Google,Lead Web,190.2,6.34,160.0,18656,30.0,0.8576329331046313,3.9625
2025-04-25,Life,Google,Other,3.95,0.0,4.0,64,3.95,6.25,0.0
2025-04-25,Sucrose,Facebook,Lead Form,934.33,45.0,0.0,100367,20.762888888888888,0.0,4500.0
2025-04-25,Sucrose,Facebook,Lead Web,29.98,0.0,0.0,4092,29.98,0.0,0.0
2025-04-25,Sucrose,Google,Lead Web,231.05,30.32,771.0,202920,7.62038258575198,0.37995269071555293,3.9325551232166016
2025-04-26,Dairy,Facebook,Lead Form,548.18,14.0,0.0,35358,39.15571428571428,0.0,1400.0
2025-04-26,Dairy,Facebook,Lead Web,163.4,0.0,0.0,16639,163.4,0.0,0.0
2025-04-26,Dairy,Google,Lead Web,84.50999999999999,7.08,186.0,31524,11.9364406779661,0.5900266463646745,3.8064516129032255
2025-04-26,Life,Facebook,Lead Form,228.46,7.0,0.0,8317,32.637142857142855,0.0,700.0
2025-04-26,Life,Facebook,Lead Web,183.66,0.0,0.0,10090,183.66,0.0,0.0
2025-04-26,Life,Google,Lead Form,113.12,1.0,27.0,700,113.12,3.8571428571428568,3.7037037037037033
2025-04-26,Life,Google,Lead Web,247.31,5.46,171.0,16150,45.294871794871796,1.0588235294117647,3.192982456140351
2025-04-26,Life,Google,Other,1.98,0.0,2.0,62,1.98,3.225806451612903,0.0
2025-04-26,Sucrose,Facebook,Lead Form,983.04,56.0,0.0,112812,17.554285714285715,0.0,5600.0
2025-04-26,Sucrose,Facebook,Lead Web,23.18,0.0,0.0,2603,23.18,0.0,0.0
2025-04-26,Sucrose,Google,Lead Web,219.32,15.65,783.0,188268,14.01405750798722,0.41589648798521256,1.9987228607918264
2025-04-27,Dairy,Facebook,Lead Form,534.7,14.0,0.0,33129,38.19285714285714,0.0,1400.0
2025-04-27,Dairy,Facebook,Lead Web,166.25,0.0,0.0,17882,166.25,0.0,0.0
2025-04-27,Dairy,Google,Lead Web,96.67,5.46,323.0,74132,17.705128205128204,0.4357092753466789,1.6904024767801857
2025-04-27,Life,Facebook,Lead Form,270.47,17.0,0.0,9330,15.910000000000002,0.0,1700.0
2025-04-27,Life,Facebook,Lead Web,194.74,0.0,0.0,11177,194.74,0.0,0.0
2025-04-27,Life,Google,Lead Form,97.1,3.0,30.0,646,32.36666666666667,4.643962848297214,10.0
2025-04-27,Life,Google,Lead Web,202.42,11.47,158.0,15222,17.64777680906713,1.0379713572460914,7.259493670886076
2025-04-27,Life,Google,Other,4.8100000000000005,0.0,5.0,35,4.8100000000000005,14.285714285714285,0.0
2025-04-27,Sucrose,Facebook,Lead Form,956.05,49.0,0.0,101316,19.511224489795918,0.0,4900.0
